id,program,department,year,semester,division,day,start_time,end_time,subject,faculty,room
2498,Diploma,Electronics & Communication,TY,5,B,Wednesday,10:00,11:00,Java Programming,Prof. Faculty 123,EL-189
2499,Diploma,Electronics & Communication,TY,5,B,Wednesday,11:15,12:15,Java Programming,Prof. Faculty 025,EL-258
2500,Diploma,Electronics & Communication,TY,5,B,Wednesday,12:15,01:15,Cyber Security,Prof. Faculty 114,EL-212
2501,Diploma,Electronics & Communication,TY,5,B,Wednesday,02:00,03:00,Project Lab,Prof. Faculty 209,EL-267
2502,Diploma,Electronics & Communication,TY,5,B,Wednesday,03:00,04:00,Machine Learning,Prof. Faculty 040,EL-274
2503,Diploma,Electronics & Communication,TY,5,B,Thursday,09:00,10:00,Computer Networks,Prof. Faculty 099,EL-123
2504,Diploma,Electronics & Communication,TY,5,B,Thursday,10:00,11:00,Python Programming,Prof. Faculty 219,EL-156
2505,Diploma,Electronics & Communication,TY,5,B,Thursday,11:15,12:15,DBMS,Prof. Faculty 008,EL-125
2506,Diploma,Electronics & Communication,TY,5,B,Thursday,12:15,01:15,Software Engineering,Prof. Faculty 022,EL-232
2507,Diploma,Electronics & Communication,TY,5,B,Thursday,02:00,03:00,Digital Electronics,Prof. Faculty 235,EL-137
2508,Diploma,Electronics & Communication,TY,5,B,Thursday,03:00,04:00,Project Lab,Prof. Faculty 122,EL-226
2509,Diploma,Electronics & Communication,TY,5,B,Friday,09:00,10:00,Surveying,Prof. Faculty 139,EL-282
2510,Diploma,Electronics & Communication,TY,5,B,Friday,10:00,11:00,Computer Networks,Prof. Faculty 012,EL-129
2511,Diploma,Electronics & Communication,TY,5,B,Friday,11:15,12:15,Surveying,Prof. Faculty 047,EL-137
2512,Diploma,Electronics & Communication,TY,5,B,Friday,12:15,01:15,Thermodynamics,Prof. Faculty 205,EL-293
2513,Diploma,Electronics & Communication,TY,5,B,Friday,02:00,03:00,Python Programming,Prof. Faculty 124,EL-288
2514,Diploma,Electronics & Communication,TY,5,B,Friday,03:00,04:00,Cyber Security,Prof. Faculty 013,EL-171
2515,Diploma,Electronics & Communication,TY,5,B,Saturday,09:00,10:00,Thermodynamics,Prof. Faculty 003,EL-307
2516,Diploma,Electronics & Communication,TY,5,B,Saturday,10:00,11:00,Python Programming,Prof. Faculty 162,EL-274
2517,Diploma,Electronics & Communication,TY,5,B,Saturday,11:15,12:15,Digital Electronics,Prof. Faculty 138,EL-164
2518,Diploma,Electronics & Communication,TY,5,B,Saturday,12:15,01:15,CAD/CAM,Prof. Faculty 008,EL-200
2519,Diploma,Electronics & Communication,TY,5,B,Saturday,02:00,03:00,Software Engineering,Prof. Faculty 102,EL-149
2520,Diploma,Electronics & Communication,TY,5,B,Saturday,03:00,04:00,Thermodynamics,Prof. Faculty 146,EL-145
2521,Diploma,Electronics & Communication,TY,6,A,Monday,09:00,10:00,Python Programming,Prof. Faculty 171,EL-243
2522,Diploma,Electronics & Communication,TY,6,A,Monday,10:00,11:00,CAD/CAM,Prof. Faculty 058,EL-220
2523,Diploma,Electronics & Communication,TY,6,A,Monday,11:15,12:15,Cyber Security,Prof. Faculty 249,EL-108
2524,Diploma,Electronics & Communication,TY,6,A,Monday,12:15,01:15,DBMS,Prof. Faculty 142,EL-177
2525,Diploma,Electronics & Communication,TY,6,A,Monday,02:00,03:00,Physics,Prof. Faculty 242,EL-193
2526,Diploma,Electronics & Communication,TY,6,A,Monday,03:00,04:00,Digital Electronics,Prof. Faculty 186,EL-268
2527,Diploma,Electronics & Communication,TY,6,A,Tuesday,09:00,10:00,Software Engineering,Prof. Faculty 129,EL-131
2528,Diploma,Electronics & Communication,TY,6,A,Tuesday,10:00,11:00,Thermodynamics,Prof. Faculty 150,EL-134
2529,Diploma,Electronics & Communication,TY,6,A,Tuesday,11:15,12:15,Digital Electronics,Prof. Faculty 147,EL-145
2530,Diploma,Electronics & Communication,TY,6,A,Tuesday,12:15,01:15,Physics,Prof. Faculty 190,EL-241
2531,Diploma,Electronics & Communication,TY,6,A,Tuesday,02:00,03:00,Cyber Security,Prof. Faculty 037,EL-292
2532,Diploma,Electronics & Communication,TY,6,A,Tuesday,03:00,04:00,Digital Electronics,Prof. Faculty 092,EL-123
2533,Diploma,Electronics & Communication,TY,6,A,Wednesday,09:00,10:00,DBMS,Prof. Faculty 163,EL-282
2534,Diploma,Electronics & Communication,TY,6,A,Wednesday,10:00,11:00,CAD/CAM,Prof. Faculty 183,EL-245
2535,Diploma,Electronics & Communication,TY,6,A,Wednesday,11:15,12:15,Project Lab,Prof. Faculty 060,EL-117
2536,Diploma,Electronics & Communication,TY,6,A,Wednesday,12:15,01:15,Digital Electronics,Prof. Faculty 023,EL-119
2537,Diploma,Electronics & Communication,TY,6,A,Wednesday,02:00,03:00,Software Engineering,Prof. Faculty 123,EL-289
2538,Diploma,Electronics & Communication,TY,6,A,Wednesday,03:00,04:00,Surveying,Prof. Faculty 059,EL-221
2539,Diploma,Electronics & Communication,TY,6,A,Thursday,09:00,10:00,Data Structures,Prof. Faculty 016,EL-188
2540,Diploma,Electronics & Communication,TY,6,A,Thursday,10:00,11:00,Web Development,Prof. Faculty 162,EL-136
2541,Diploma,Electronics & Communication,TY,6,A,Thursday,11:15,12:15,Java Programming,Prof. Faculty 154,EL-119
2542,Diploma,Electronics & Communication,TY,6,A,Thursday,12:15,01:15,Cyber Security,Prof. Faculty 142,EL-221
2543,Diploma,Electronics & Communication,TY,6,A,Thursday,02:00,03:00,Data Structures,Prof. Faculty 106,EL-145
2544,Diploma,Electronics & Communication,TY,6,A,Thursday,03:00,04:00,Software Engineering,Prof. Faculty 243,EL-239
2545,Diploma,Electronics & Communication,TY,6,A,Friday,09:00,10:00,DBMS,Prof. Faculty 027,EL-111
2546,Diploma,Electronics & Communication,TY,6,A,Friday,10:00,11:00,AI Fundamentals,Prof. Faculty 160,EL-305
2547,Diploma,Electronics & Communication,TY,6,A,Friday,11:15,12:15,Electrical Machines,Prof. Faculty 187,EL-127
2548,Diploma,Electronics & Communication,TY,6,A,Friday,12:15,01:15,Java Programming,Prof. Faculty 126,EL-238
2549,Diploma,Electronics & Communication,TY,6,A,Friday,02:00,03:00,Data Structures,Prof. Faculty 157,EL-232
2550,Diploma,Electronics & Communication,TY,6,A,Friday,03:00,04:00,Computer Networks,Prof. Faculty 088,EL-148
2551,Diploma,Electronics & Communication,TY,6,A,Saturday,09:00,10:00,Physics,Prof. Faculty 094,EL-315
2552,Diploma,Electronics & Communication,TY,6,A,Saturday,10:00,11:00,Python Programming,Prof. Faculty 177,EL-255
2553,Diploma,Electronics & Communication,TY,6,A,Saturday,11:15,12:15,AI Fundamentals,Prof. Faculty 095,EL-173
2554,Diploma,Electronics & Communication,TY,6,A,Saturday,12:15,01:15,Machine Learning,Prof. Faculty 098,EL-127
2555,Diploma,Electronics & Communication,TY,6,A,Saturday,02:00,03:00,Mathematics,Prof. Faculty 198,EL-287
2556,Diploma,Electronics & Communication,TY,6,A,Saturday,03:00,04:00,Project Lab,Prof. Faculty 067,EL-177
2557,Diploma,Electronics & Communication,TY,6,B,Monday,09:00,10:00,Digital Electronics,Prof. Faculty 206,EL-106
2558,Diploma,Electronics & Communication,TY,6,B,Monday,10:00,11:00,Computer Networks,Prof. Faculty 062,EL-160
2559,Diploma,Electronics & Communication,TY,6,B,Monday,11:15,12:15,Java Programming,Prof. Faculty 231,EL-226
2560,Diploma,Electronics & Communication,TY,6,B,Monday,12:15,01:15,Web Development,Prof. Faculty 216,EL-238
2561,Diploma,Electronics & Communication,TY,6,B,Monday,02:00,03:00,Machine Learning,Prof. Faculty 039,EL-115
2562,Diploma,Electronics & Communication,TY,6,B,Monday,03:00,04:00,Surveying,Prof. Faculty 107,EL-190
2563,Diploma,Electronics & Communication,TY,6,B,Tuesday,09:00,10:00,CAD/CAM,Prof. Faculty 209,EL-150
2564,Diploma,Electronics & Communication,TY,6,B,Tuesday,10:00,11:00,Java Programming,Prof. Faculty 203,EL-153
2565,Diploma,Electronics & Communication,TY,6,B,Tuesday,11:15,12:15,Software Engineering,Prof. Faculty 025,EL-175
2566,Diploma,Electronics & Communication,TY,6,B,Tuesday,12:15,01:15,Operating Systems,Prof. Faculty 056,EL-262
2567,Diploma,Electronics & Communication,TY,6,B,Tuesday,02:00,03:00,Computer Networks,Prof. Faculty 042,EL-101
2568,Diploma,Electronics & Communication,TY,6,B,Tuesday,03:00,04:00,Data Structures,Prof. Faculty 124,EL-288
2569,Diploma,Electronics & Communication,TY,6,B,Wednesday,09:00,10:00,Surveying,Prof. Faculty 229,EL-300
2570,Diploma,Electronics & Communication,TY,6,B,Wednesday,10:00,11:00,Java Programming,Prof. Faculty 030,EL-195
2571,Diploma,Electronics & Communication,TY,6,B,Wednesday,11:15,12:15,Digital Electronics,Prof. Faculty 248,EL-263
2572,Diploma,Electronics & Communication,TY,6,B,Wednesday,12:15,01:15,Machine Learning,Prof. Faculty 070,EL-115
2573,Diploma,Electronics & Communication,TY,6,B,Wednesday,02:00,03:00,Project Lab,Prof. Faculty 012,EL-160
2574,Diploma,Electronics & Communication,TY,6,B,Wednesday,03:00,04:00,Web Development,Prof. Faculty 226,EL-243
2575,Diploma,Electronics & Communication,TY,6,B,Thursday,09:00,10:00,Web Development,Prof. Faculty 004,EL-253
2576,Diploma,Electronics & Communication,TY,6,B,Thursday,10:00,11:00,Web Development,Prof. Faculty 035,EL-205
2577,Diploma,Electronics & Communication,TY,6,B,Thursday,11:15,12:15,Digital Electronics,Prof. Faculty 093,EL-293
2578,Diploma,Electronics & Communication,TY,6,B,Thursday,12:15,01:15,Thermodynamics,Prof. Faculty 073,EL-231
2579,Diploma,Electronics & Communication,TY,6,B,Thursday,02:00,03:00,DBMS,Prof. Faculty 086,EL-269
2580,Diploma,Electronics & Communication,TY,6,B,Thursday,03:00,04:00,Machine Learning,Prof. Faculty 182,EL-280
2581,Diploma,Electronics & Communication,TY,6,B,Friday,09:00,10:00,Cyber Security,Prof. Faculty 124,EL-222
2582,Diploma,Electronics & Communication,TY,6,B,Friday,10:00,11:00,Cloud Computing,Prof. Faculty 098,EL-201
2583,Diploma,Electronics & Communication,TY,6,B,Friday,11:15,12:15,Electrical Machines,Prof. Faculty 154,EL-313
2584,Diploma,Electronics & Communication,TY,6,B,Friday,12:15,01:15,Java Programming,Prof. Faculty 215,EL-232
2585,Diploma,Electronics & Communication,TY,6,B,Friday,02:00,03:00,Project Lab,Prof. Faculty 236,EL-306
2586,Diploma,Electronics & Communication,TY,6,B,Friday,03:00,04:00,Software Engineering,Prof. Faculty 070,EL-309
2587,Diploma,Electronics & Communication,TY,6,B,Saturday,09:00,10:00,Software Engineering,Prof. Faculty 131,EL-173
2588,Diploma,Electronics & Communication,TY,6,B,Saturday,10:00,11:00,Digital Electronics,Prof. Faculty 110,EL-318
2589,Diploma,Electronics & Communication,TY,6,B,Saturday,11:15,12:15,Computer Networks,Prof. Faculty 243,EL-116
2590,Diploma,Electronics & Communication,TY,6,B,Saturday,12:15,01:15,Mathematics,Prof. Faculty 169,EL-292
2591,Diploma,Electronics & Communication,TY,6,B,Saturday,02:00,03:00,Electrical Machines,Prof. Faculty 218,EL-116
2592,Diploma,Electronics & Communication,TY,6,B,Saturday,03:00,04:00,Mathematics,Prof. Faculty 068,EL-224
2593,Diploma,Automobile Engineering,FY,1,A,Monday,09:00,10:00,Digital Electronics,Prof. Faculty 052,AU-313
2594,Diploma,Automobile Engineering,FY,1,A,Monday,10:00,11:00,Project Lab,Prof. Faculty 209,AU-149
2595,Diploma,Automobile Engineering,FY,1,A,Monday,11:15,12:15,Cyber Security,Prof. Faculty 184,AU-219
2596,Diploma,Automobile Engineering,FY,1,A,Monday,12:15,01:15,Computer Networks,Prof. Faculty 115,AU-267
2597,Diploma,Automobile Engineering,FY,1,A,Monday,02:00,03:00,Software Engineering,Prof. Faculty 020,AU-125
2598,Diploma,Automobile Engineering,FY,1,A,Monday,03:00,04:00,Cyber Security,Prof. Faculty 012,AU-215
2599,Diploma,Automobile Engineering,FY,1,A,Tuesday,09:00,10:00,Java Programming,Prof. Faculty 177,AU-197
2600,Diploma,Automobile Engineering,FY,1,A,Tuesday,10:00,11:00,Python Programming,Prof. Faculty 071,AU-148
2601,Diploma,Automobile Engineering,FY,1,A,Tuesday,11:15,12:15,Project Lab,Prof. Faculty 046,AU-113
2602,Diploma,Automobile Engineering,FY,1,A,Tuesday,12:15,01:15,Thermodynamics,Prof. Faculty 214,AU-108
2603,Diploma,Automobile Engineering,FY,1,A,Tuesday,02:00,03:00,Python Programming,Prof. Faculty 199,AU-300
2604,Diploma,Automobile Engineering,FY,1,A,Tuesday,03:00,04:00,Project Lab,Prof. Faculty 020,AU-148
2605,Diploma,Automobile Engineering,FY,1,A,Wednesday,09:00,10:00,Physics,Prof. Faculty 001,AU-174
2606,Diploma,Automobile Engineering,FY,1,A,Wednesday,10:00,11:00,Mathematics,Prof. Faculty 139,AU-209
2607,Diploma,Automobile Engineering,FY,1,A,Wednesday,11:15,12:15,Physics,Prof. Faculty 124,AU-232
2608,Diploma,Automobile Engineering,FY,1,A,Wednesday,12:15,01:15,Machine Learning,Prof. Faculty 088,AU-110
2609,Diploma,Automobile Engineering,FY,1,A,Wednesday,02:00,03:00,Data Structures,Prof. Faculty 051,AU-285
2610,Diploma,Automobile Engineering,FY,1,A,Wednesday,03:00,04:00,Mathematics,Prof. Faculty 072,AU-268
2611,Diploma,Automobile Engineering,FY,1,A,Thursday,09:00,10:00,Web Development,Prof. Faculty 220,AU-243
2612,Diploma,Automobile Engineering,FY,1,A,Thursday,10:00,11:00,AI Fundamentals,Prof. Faculty 159,AU-127
2613,Diploma,Automobile Engineering,FY,1,A,Thursday,11:15,12:15,Python Programming,Prof. Faculty 220,AU-297
2614,Diploma,Automobile Engineering,FY,1,A,Thursday,12:15,01:15,Mathematics,Prof. Faculty 033,AU-140
2615,Diploma,Automobile Engineering,FY,1,A,Thursday,02:00,03:00,Machine Learning,Prof. Faculty 229,AU-176
2616,Diploma,Automobile Engineering,FY,1,A,Thursday,03:00,04:00,Surveying,Prof. Faculty 114,AU-107
2617,Diploma,Automobile Engineering,FY,1,A,Friday,09:00,10:00,Project Lab,Prof. Faculty 131,AU-274
2618,Diploma,Automobile Engineering,FY,1,A,Friday,10:00,11:00,Surveying,Prof. Faculty 217,AU-142
2619,Diploma,Automobile Engineering,FY,1,A,Friday,11:15,12:15,Physics,Prof. Faculty 162,AU-204
2620,Diploma,Automobile Engineering,FY,1,A,Friday,12:15,01:15,Cyber Security,Prof. Faculty 149,AU-103
2621,Diploma,Automobile Engineering,FY,1,A,Friday,02:00,03:00,Data Structures,Prof. Faculty 194,AU-262
2622,Diploma,Automobile Engineering,FY,1,A,Friday,03:00,04:00,Physics,Prof. Faculty 021,AU-137
2623,Diploma,Automobile Engineering,FY,1,A,Saturday,09:00,10:00,Web Development,Prof. Faculty 092,AU-113
2624,Diploma,Automobile Engineering,FY,1,A,Saturday,10:00,11:00,Computer Networks,Prof. Faculty 027,AU-293
2625,Diploma,Automobile Engineering,FY,1,A,Saturday,11:15,12:15,Project Lab,Prof. Faculty 195,AU-320
2626,Diploma,Automobile Engineering,FY,1,A,Saturday,12:15,01:15,Machine Learning,Prof. Faculty 223,AU-109
2627,Diploma,Automobile Engineering,FY,1,A,Saturday,02:00,03:00,Software Engineering,Prof. Faculty 086,AU-304
2628,Diploma,Automobile Engineering,FY,1,A,Saturday,03:00,04:00,Operating Systems,Prof. Faculty 118,AU-162
2629,Diploma,Automobile Engineering,FY,1,B,Monday,09:00,10:00,AI Fundamentals,Prof. Faculty 063,AU-229
2630,Diploma,Automobile Engineering,FY,1,B,Monday,10:00,11:00,CAD/CAM,Prof. Faculty 065,AU-274
2631,Diploma,Automobile Engineering,FY,1,B,Monday,11:15,12:15,Project Lab,Prof. Faculty 016,AU-292
2632,Diploma,Automobile Engineering,FY,1,B,Monday,12:15,01:15,Computer Networks,Prof. Faculty 014,AU-121
2633,Diploma,Automobile Engineering,FY,1,B,Monday,02:00,03:00,Machine Learning,Prof. Faculty 228,AU-267
2634,Diploma,Automobile Engineering,FY,1,B,Monday,03:00,04:00,Python Programming,Prof. Faculty 015,AU-157
2635,Diploma,Automobile Engineering,FY,1,B,Tuesday,09:00,10:00,AI Fundamentals,Prof. Faculty 093,AU-282
2636,Diploma,Automobile Engineering,FY,1,B,Tuesday,10:00,11:00,Computer Networks,Prof. Faculty 193,AU-249
2637,Diploma,Automobile Engineering,FY,1,B,Tuesday,11:15,12:15,Computer Networks,Prof. Faculty 073,AU-216
2638,Diploma,Automobile Engineering,FY,1,B,Tuesday,12:15,01:15,Project Lab,Prof. Faculty 186,AU-174
2639,Diploma,Automobile Engineering,FY,1,B,Tuesday,02:00,03:00,Operating Systems,Prof. Faculty 094,AU-283
2640,Diploma,Automobile Engineering,FY,1,B,Tuesday,03:00,04:00,Software Engineering,Prof. Faculty 002,AU-163
2641,Diploma,Automobile Engineering,FY,1,B,Wednesday,09:00,10:00,Machine Learning,Prof. Faculty 217,AU-208
2642,Diploma,Automobile Engineering,FY,1,B,Wednesday,10:00,11:00,Machine Learning,Prof. Faculty 098,AU-277
2643,Diploma,Automobile Engineering,FY,1,B,Wednesday,11:15,12:15,CAD/CAM,Prof. Faculty 166,AU-154
2644,Diploma,Automobile Engineering,FY,1,B,Wednesday,12:15,01:15,Python Programming,Prof. Faculty 229,AU-189
2645,Diploma,Automobile Engineering,FY,1,B,Wednesday,02:00,03:00,Project Lab,Prof. Faculty 175,AU-237
2646,Diploma,Automobile Engineering,FY,1,B,Wednesday,03:00,04:00,Data Structures,Prof. Faculty 124,AU-182
2647,Diploma,Automobile Engineering,FY,1,B,Thursday,09:00,10:00,Cloud Computing,Prof. Faculty 212,AU-122
2648,Diploma,Automobile Engineering,FY,1,B,Thursday,10:00,11:00,Surveying,Prof. Faculty 040,AU-319
2649,Diploma,Automobile Engineering,FY,1,B,Thursday,11:15,12:15,Cloud Computing,Prof. Faculty 056,AU-250
2650,Diploma,Automobile Engineering,FY,1,B,Thursday,12:15,01:15,Physics,Prof. Faculty 238,AU-140
2651,Diploma,Automobile Engineering,FY,1,B,Thursday,02:00,03:00,Project Lab,Prof. Faculty 177,AU-131
2652,Diploma,Automobile Engineering,FY,1,B,Thursday,03:00,04:00,Surveying,Prof. Faculty 005,AU-305
2653,Diploma,Automobile Engineering,FY,1,B,Friday,09:00,10:00,Python Programming,Prof. Faculty 037,AU-101
2654,Diploma,Automobile Engineering,FY,1,B,Friday,10:00,11:00,Data Structures,Prof. Faculty 101,AU-295
2655,Diploma,Automobile Engineering,FY,1,B,Friday,11:15,12:15,Mathematics,Prof. Faculty 071,AU-218
2656,Diploma,Automobile Engineering,FY,1,B,Friday,12:15,01:15,Operating Systems,Prof. Faculty 223,AU-151
2657,Diploma,Automobile Engineering,FY,1,B,Friday,02:00,03:00,Software Engineering,Prof. Faculty 031,AU-291
2658,Diploma,Automobile Engineering,FY,1,B,Friday,03:00,04:00,Python Programming,Prof. Faculty 045,AU-288
2659,Diploma,Automobile Engineering,FY,1,B,Saturday,09:00,10:00,Operating Systems,Prof. Faculty 235,AU-114
2660,Diploma,Automobile Engineering,FY,1,B,Saturday,10:00,11:00,DBMS,Prof. Faculty 246,AU-123
2661,Diploma,Automobile Engineering,FY,1,B,Saturday,11:15,12:15,Cloud Computing,Prof. Faculty 047,AU-230
2662,Diploma,Automobile Engineering,FY,1,B,Saturday,12:15,01:15,Web Development,Prof. Faculty 215,AU-243
2663,Diploma,Automobile Engineering,FY,1,B,Saturday,02:00,03:00,Project Lab,Prof. Faculty 005,AU-118
2664,Diploma,Automobile Engineering,FY,1,B,Saturday,03:00,04:00,Data Structures,Prof. Faculty 207,AU-105
2665,Diploma,Automobile Engineering,FY,2,A,Monday,09:00,10:00,Project Lab,Prof. Faculty 209,AU-115
2666,Diploma,Automobile Engineering,FY,2,A,Monday,10:00,11:00,DBMS,Prof. Faculty 176,AU-315
2667,Diploma,Automobile Engineering,FY,2,A,Monday,11:15,12:15,Cyber Security,Prof. Faculty 169,AU-238
2668,Diploma,Automobile Engineering,FY,2,A,Monday,12:15,01:15,DBMS,Prof. Faculty 237,AU-249
2669,Diploma,Automobile Engineering,FY,2,A,Monday,02:00,03:00,Computer Networks,Prof. Faculty 149,AU-121
2670,Diploma,Automobile Engineering,FY,2,A,Monday,03:00,04:00,Mathematics,Prof. Faculty 242,AU-120
2671,Diploma,Automobile Engineering,FY,2,A,Tuesday,09:00,10:00,Cloud Computing,Prof. Faculty 192,AU-191
2672,Diploma,Automobile Engineering,FY,2,A,Tuesday,10:00,11:00,DBMS,Prof. Faculty 220,AU-156
2673,Diploma,Automobile Engineering,FY,2,A,Tuesday,11:15,12:15,Java Programming,Prof. Faculty 019,AU-289
2674,Diploma,Automobile Engineering,FY,2,A,Tuesday,12:15,01:15,AI Fundamentals,Prof. Faculty 235,AU-213
2675,Diploma,Automobile Engineering,FY,2,A,Tuesday,02:00,03:00,Computer Networks,Prof. Faculty 074,AU-282
2676,Diploma,Automobile Engineering,FY,2,A,Tuesday,03:00,04:00,DBMS,Prof. Faculty 226,AU-316
2677,Diploma,Automobile Engineering,FY,2,A,Wednesday,09:00,10:00,Machine Learning,Prof. Faculty 011,AU-284
2678,Diploma,Automobile Engineering,FY,2,A,Wednesday,10:00,11:00,Machine Learning,Prof. Faculty 119,AU-306
2679,Diploma,Automobile Engineering,FY,2,A,Wednesday,11:15,12:15,Electrical Machines,Prof. Faculty 046,AU-157
2680,Diploma,Automobile Engineering,FY,2,A,Wednesday,12:15,01:15,Software Engineering,Prof. Faculty 165,AU-147
2681,Diploma,Automobile Engineering,FY,2,A,Wednesday,02:00,03:00,Surveying,Prof. Faculty 171,AU-220
2682,Diploma,Automobile Engineering,FY,2,A,Wednesday,03:00,04:00,Data Structures,Prof. Faculty 056,AU-296
2683,Diploma,Automobile Engineering,FY,2,A,Thursday,09:00,10:00,Python Programming,Prof. Faculty 109,AU-187
